279.7312202,0.047855903,-16.45847816,0.045564635,0.980865839,0.05034785,16.85291683,-4.738705094,279.7312239,-16.4584621,9.791,0.023,9.833,0.02,10.122,8.871,9.892,0.022,9.844,0.022,9.816,0.021,-3.70E-06,-1.61E-05,279.7312202,0.047855903,-16.45847816,0.045564635,0.980865839,0.05034785,16.85291683,-4.738705094,279.7313,-16.458456,0.211,0.026,10.366,0.01,0,10.577,0.024,0,10.587,0.192,0,10.413,0.031,0,10.299,0.072,0,-7.98E-05,-2.22E-05,-7.61E-05,-6.10E-06,993.8488473,945.3173426,1047.533774,-0.195601692,-0.153601692,0.135398308,-1.115601692,-0.094601692,-0.142601692,-0.170601692,0.379398308,0.590398308,0.600398308,0.426398308,0.312398308,1
93.3797189,0.052192157,24.47435874,0.044812527,1.828233864,0.047791365,186.9723769,3.18143967,93.3796231,24.474342,9.976,0.022,10.001,0.02,10.043,8.444,10.097,0.021,10.131,0.022,10.084,0.02,9.58E-05,1.67E-05,93.3797189,0.052192157,24.47435874,0.044812527,1.828233864,0.047791365,186.9723769,3.18143967,93.379644,24.474363,0.146,0.08,10.291,0.075,0,10.437,0.028,0,10.436,0.07,0,10.415,0.071,0,10.881,0.499,0,7.49E-05,-4.26E-06,-2.09E-05,-2.10E-05,538.9733179,525.3296652,553.3310829,1.318163671,1.343163671,1.385163671,-0.213836329,1.439163671,1.473163671,1.426163671,1.633163671,1.779163671,1.778163671,1.757163671,2.223163671,1
296.6601804,0.028194079,17.02957521,0.026378293,1.112051695,0.046969555,54.37229548,-3.982512578,296.6601932,17.0295676,10.355,0.023,10.392,0.02,10.536,8.79,10.322,0.02,10.341,0.022,10.34,0.017,-1.28E-05,7.61E-06,296.6601804,0.028194079,17.02957521,0.026378293,1.112051695,0.046969555,54.37229548,-3.982512578,296.660193,17.029587,0.037,0.059,10.587,0.055,0,10.624,0.021,0,10.763,0.03,0,10.657,0.057,0,10.763,0.027,0,-1.26E-05,-1.18E-05,2.00E-07,-1.94E-05,878.4769605,843.3689925,916.5766059,0.636348121,0.673348121,0.817348121,-0.928651879,0.603348121,0.622348121,0.621348121,0.868348121,0.905348121,1.044348121,0.938348121,1.044348121,1
101.1847329,0.034147305,-19.05297333,0.047612905,1.491503426,0.070361443,229.3240834,-9.987768297,101.1847323,-19.0529908,7.466,0.033,7.519,0.019,7.549,7.364,7.408,0.02,7.48,0.026,7.463,0.027,6.07E-07,1.75E-05,101.1847329,0.034147305,-19.05297333,0.047612905,1.491503426,0.070361443,229.3240834,-9.987768297,101.18467,-19.05297,-0.126,0,7.351,0,1,7.225,0,1,7.249,0,1,7.429,0,1,7.792,0,1,6.29E-05,-3.33E-06,6.23E-05,-2.08E-05,659.7148281,630.1925982,692.0833714,-1.630781228,-1.577781228,-1.547781228,-1.732781228,-1.688781228,-1.616781228,-1.633781228,-1.745781228,-1.871781228,-1.847781228,-1.667781228,-1.304781228,1
289.1812258,0.031449028,33.1275159,0.041368933,2.116889904,0.043928046,65.34153212,9.620878574,289.1812238,33.1275509,7.515,0.028,7.586,0.02,7.629,7.565,7.372,0.02,7.528,0.027,7.527,0.017,2.03E-06,-3.50E-05,289.1812258,0.031449028,33.1275159,0.041368933,2.116889904,0.043928046,65.34153212,9.620878574,289.181107,33.127554,-0.075,0.228,7.182,0.045,0,7.107,0.224,0,7.067,0,1,7.316,0,1,7.576,0,1,0.000118832,-3.81E-05,0.0001168,-3.10E-06,466.3358084,456.8999103,476.1623822,-0.828493824,-0.757493824,-0.714493824,-0.778493824,-0.971493824,-0.815493824,-0.816493824,-1.161493824,-1.236493824,-1.276493824,-1.027493824,-0.767493824,0
99.42843779,0.075345523,29.46660698,0.074861533,0.447941079,0.07355315,184.9596929,10.24935827,99.4284379,29.4666028,9.267,0.022,9.311,0.021,9.317,8.552,9.103,0.024,9.205,0.022,9.226,0.017,-1.06E-07,4.18E-06,99.42843779,0.075345523,29.46660698,0.074861533,0.447941079,0.07355315,184.9596929,10.24935827,99.428395,29.46662,-0.077,0.102,8.927,0.095,0,8.85,0.037,0,8.995,0.027,0,9.118,0.104,0,9.226,0.02,0,4.28E-05,-1.30E-05,4.29E-05,-1.72E-05,2063.262876,1781.437267,2442.434964,-2.30577282,-2.26177282,-2.25577282,-3.02077282,-2.46977282,-2.36777282,-2.34677282,-2.64577282,-2.72277282,-2.57777282,-2.45477282,-2.34677282,0
33.42304811,0.106255599,45.71326864,0.069714778,2.254318781,0.093005884,137.6268206,-14.79846699,33.4230216,45.7132828,8.466,0.023,8.489,0.02,8.514,8.206,8.441,0.02,8.458,0.023,8.486,0.025,2.65E-05,-1.42E-05,33.42304811,0.106255599,45.71326864,0.069714778,2.254318781,0.093005884,137.6268206,-14.79846699,33.422974,45.713249,-0.113,0.171,8.511,0.066,0,8.398,0.158,0,8.261,0.02,0,8.694,0.072,0,8.866,0.04,0,7.41E-05,1.96E-05,4.76E-05,3.38E-05,438.8761007,421.5218446,457.6918473,0.254290341,0.277290341,0.302290341,-0.005709659,0.229290341,0.246290341,0.274290341,0.299290341,0.186290341,0.049290341,0.482290341,0.654290341,1
290.1064203,0.03256679,32.09889713,0.041146438,3.644566302,0.044727585,64.76160704,8.464436361,290.1064254,32.0989092,7.086,0.048,7.157,0.02,7.224,7.102,7.018,0.023,7.143,0.024,7.129,0.023,-5.14E-06,-1.21E-05,290.1064203,0.03256679,32.09889713,0.041146438,3.644566302,0.044727585,64.76160704,8.464436361,290.106472,32.098929,0.104,0.61,7.046,0.052,0,7.15,0.608,0,7.201,0.04,0,7.201,0.011,0,7.179,0.015,0,-5.17E-05,-3.19E-05,-4.66E-05,-1.98E-05,272.2895458,268.987892,275.6717749,-0.089154837,-0.018154837,0.048845163,-0.073154837,-0.157154837,-0.032154837,-0.046154837,-0.129154837,-0.025154837,0.025845163,0.025845163,0.003845163,0
303.1844022,0.028553486,24.09291729,0.025324919,0.666599434,0.038703245,63.61266661,-5.512385525,303.1844054,24.0929532,9.72,0.022,9.763,0.02,9.798,9.059,9.781,0.022,9.825,0.035,9.79,0.021,-3.17E-06,-3.59E-05,303.1844022,0.028553486,24.09291729,0.025324919,0.666599434,0.038703245,63.61266661,-5.512385525,303.184418,24.092984,0.127,0.083,10.242,0.07,0,10.368,0.046,0,10.247,0.028,0,10.281,0.027,0,10.328,0.026,0,-1.58E-05,-6.67E-05,-1.26E-05,-3.08E-05,1441.438851,1363.501403,1528.626525,-1.073981117,-1.030981117,-0.995981117,-1.734981117,-1.012981117,-0.968981117,-1.003981117,-0.551981117,-0.425981117,-0.546981117,-0.512981117,-0.465981117,1
352.1275165,0.039925895,54.3816469,0.033146015,0.782835654,0.048541042,110.9550718,-6.55033353,352.127528,54.381657,10.254,0.023,10.299,0.02,10.156,9,10.211,0.027,10.234,0.032,10.257,0.021,-1.15E-05,-1.01E-05,352.1275165,0.039925895,54.3816469,0.033146015,0.782835654,0.048541042,110.9550718,-6.55033353,352.127543,54.381648,0.001,0.133,10.41,0.07,0,10.411,0.113,0,10.404,0.099,0,10.507,0.066,0,10.628,0.055,0,-2.65E-05,-1.10E-06,-1.50E-05,9.00E-06,1234.566294,1163.198004,1315.055099,-0.203572079,-0.158572079,-0.301572079,-1.457572079,-0.246572079,-0.223572079,-0.200572079,-0.047572079,-0.046572079,-0.053572079,0.049427921,0.170427921,1
85.40021592,0.047302292,-3.731230747,0.047069409,4.64741003,0.058741737,208.2116202,-17.22523404,85.4001819,-3.7311967,7.715,0.029,7.75,0.021,7.829,8.102,7.716,0.029,7.811,0.051,7.736,0.029,3.40E-05,-3.40E-05,85.40021592,0.047302292,-3.731230747,0.047069409,4.64741003,0.058741737,208.2116202,-17.22523404,85.400211,-3.731223,-0.002,0.067,7.709,0.031,0,7.707,0.059,0,7.652,0.014,0,7.845,0,0,8.119,0.018,0,4.92E-06,-7.75E-06,-2.91E-05,2.63E-05,213.8948009,211.2201446,216.6368208,1.063998858,1.098998858,1.177998858,1.450998858,1.064998858,1.159998858,1.084998858,1.057998858,1.055998858,1.000998858,1.193998858,1.467998858,1
256.1971765,0.067560587,-27.49547468,0.051763158,0.030317669,0.075532427,356.1617322,8.264208255,256.1971592,-27.4954784,8.536,0.023,8.552,0.02,8.624,8.101,8.528,0.024,8.557,0.029,8.587,0.023,1.73E-05,3.72E-06,256.1971765,0.067560587,-27.49547468,0.051763158,0.030317669,0.075532427,356.1617322,8.264208255,256.197149,-27.495478,0.136,0,8.742,0,1,8.878,0,1,8.771,0,1,8.812,0,1,8.994,0,1,2.75E-05,3.32E-06,1.02E-05,-4.00E-07,8134.343081,5585.654994,12303.43549,-6.015612428,-5.999612428,-5.927612428,-6.450612428,-6.023612428,-5.994612428,-5.964612428,-5.809612428,-5.673612428,-5.780612428,-5.739612428,-5.557612428,1
